Texto Claro	 	Texto Cifrado
B5B7B41BA5DA7CF4	 	458AFD8D235CB88A
DDDD989586839FF9	 	F7CF565AE9978B72
6F9833424C48AC01	 	FD05AB6CCF54C697
6552CE746A8BE1E4	 	D7C8A91EEB446C37
4F9FCC064E9B4B44	 	A3FF2CBD35E30423
3BA849A5903C2350	 	CA9D01683DD904D2
52CA6470980623A1	 	65E5CEFF1AE96180
FDB2ABE7BF3646F3	 	E9CFEDDA1CEF18B0
719888C2B9303FC3	 	B87F062C6DDF092B
20286334C8002E58	 	615835376A70EE9D
F90F502FCFAFC9EE	 	C0CAB65F08519E10
589DD347AD8EB963	 	5D57E91E93EDF9B6
C5008C063632DEC5	 	D6A9D346267870F2
4EFEB65E83A75781	 	1D78946C25FDAFDF
852FF174802288AC	 	44262B0CC27E221D
DC714E1467A1056E	 	0A22DAF0D7544ECC
9275BFE8728B69BF	 	7D23A0E57BD9C7A8
E574C5FDDE06E0DB	 	20F18917CB6B549F
B8A6EC0F6EB473EC	 	6C9C7EB18F679F5F
F4CB1BA92AB8B82C	 	AA40CC2DB1AA1577
3217A93514753204	 	9CD09C4227DDB325
0487F95A82029456	 	A9EFF247039E2830
31B8975FA6410F43	 	B5D574C569AD0D2B
2D8211DDCC722A58	 	622FA0000C8CF2FD
FA78C518A953D58E	 	4F3C904B479493BC
D76BF553E24BB4CF	 	D9DA8F39944748C6
418DEA2131986FB5	 	8596DCFCEA653A27
1DC1B9E44FBA1D54	 	610C67BBF9B762E9
F95B02A35C68459A	 	99509C8A43F4CBB5
0107F992E62BECC6	 	41B94AD36B600490
D9EE2FCBCEBF23E3	 	B1A3C676EA2000E7
29F4A36E4FFF2794	 	777312973AF3791C
EF24778F9F2C5E6F	 	7994959A69B76CA2
E1C3F082CC684BD1	 	ED39769E6382EA50
756E1386C65DCD23	 	1B14303B4F8024FC
83435523EA5F038F	 	0C33C5DF76E32BB5
9464A0C7D33C0CC6	 	1773D108232595AB
8F24B41086FAB2D8	 	A0EEE76FF03C8763
38B9827755E3A010	 	72A425A0B055B828
EAF340B8158A9F5B	 	65743F46B200F9E8
FD235A5E17DFDE9B	 	96AE8826D5E98A7D
0EF9ED3E7036AD0E	 	B879F1BD24508015
202E94A5818FA766	 	B64302B95BBFCB31
2E1467A1FE60EC42	 	0A4E4A3A6B343A80
92192F22CEEB1DF3	 	66BC8E6D5B6FFC70
FEEBEB75FEB0DB03	 	263B6AB944E4D38E
BE6C0FA1E13BF4FD	 	ABE56C5A4404C1C6
33B20942E1DBE6B5	 	3BD0BF55C2EEE501
A387DA4D6731C272	 	D5986B854D87E490
4DCF0E9DE858C3E3	 	F5317248F49ACB0E
6D6617505145EC7D	 	E5FA25355D48CD78
7DAD402DF897EA0B	 	0975DF31761692FA
9122BA29D3C9B589	 	2A81CDAFD9EC34A2
B2D6A8B77C3313D1	 	30B5909323B0F7B5
A8E2F58B866FD0C6	 	C198932C91871756
59CFF63434583025	 	8F7AADA384FF0512
172DC8BB21202261	 	43C770B47B2A1915
DB9015ACDEF53E66	 	A6D3D058A1C3F371
3E84B540041CD402	 	7FCA2B5B6BFFC9D8
E79D4E43CE20EEAB	 	111855BCC651991F
894F30A4638EBE6C	 	7239FE1AB3B958EB
EA6E9B0216667F98	 	5E110B371091938D
C6466E2FB54EB4FE	 	464A20F71C0455E5
DE1D45EFB9DB7296	 	316543924CEC74F1
A932268AE9335382	 	3D6CC929AF351D99
A53BAC310AEA3AEA	 	7BFA81FD499E8F33
E3ADE4E5EC41A840	 	CC15CD402CC480BB
5442A858891BA7C8	 	85C768FF4515E9F7
1D900DE7E0CACE84	 	01A5A978A28FCC56
99F2CC600750EB25	 	2DD43DE7DEEA1B04
B58358FF7B353C77	 	23B0B082FAE837FA
BBE7D59A5F371089	 	070A7148B4A3E8AC
9F5D1450117CCFDF	 	C62B451EF9A24952
5E7C20065C7D6E21	 	FFE8CE61525BAAA2
67BFAB79F7848DD1	 	232D45856F7FEEFF
BB7A209DCAA0C98C	 	D158194E09937C91
490F7C56AC4C5BE2	 	733B64D24D97F8CF
EB6C01CAE848DFBC	 	8FDCC89A31775167
178BAD8294A87614	 	05827BDFCEAA75AA
9DD51EC76B7552D9	 	0043A71365ED1381
9814C20BC03234F2	 	97E3F11F91895D7E
0FB4940734567A0D	 	453796ADA4D1E48C
DD60F3B5010EC3FF	 	DFFFA504168C83B8
47A8C01CB353A4CB	 	EA182846F9D15590
724F4D5E5C0E72E3	 	0CDD9D811434410D
948AF899B1EB667E	 	6F41B85D2F8A649A
F716DD458A5543E9	 	215DA53A6E568FFF
B90AC022CB89A88C	 	BF4CE0DBEDBDFC8E
271B85C34862DBFD	 	EAE6C4A4FA927A21
72B1A1BC5F4D5D52	 	BC15ADADD0521989
2442C8B5758D3EFA	 	FE9338F1135D2F57
66C45DE9B6820824	 	CF13ABA5CE4C96A3
5744CEBD6B93B1D0	 	B82D3BBC27277D14
207A5EA482F85A67	 	F60C9047A0A79951
6E5BF55F0578BE22	 	D9C70A89A6C8F6DC
41906F910317D1AF	 	95869CBEB250071D
0DD1F9A6178F206E	 	AD1E448A6EFCF949
35492192CB23DE3A	 	51A9EA1482E0A01B
C9FE8F0C273F8768	 	BB725C168FE1E1BB
2325390E2A3EC6C8	 	EF3BF1BD1BB0A9CF
776C94A5BE6F8EBC	 	58D68DFDE11F17A5
C081E8E544C030D6	 	FE57E236E3181C78
6600872E46C73B0B	 	41717AEAC9A8A0FF
D9261FF26C77878C	 	2A77A093730809F0
B220C58BD6D72E83	 	FF305E2BB90598DC
67673B331CDABFAF	 	4C8B8BF0E1873285
D4DCEEE8445815F6	 	DB081E4087EDFCE9
435F7B582232DB9A	 	8869338FEAC74BA2
103E56974F186CD1	 	6DDA809B597FE8CD
F58DE583FCA0CFBE	 	BBDAFBB56F8D758D
238D9EADCA5252FE	 	8C203285D4442CC4
1477579D719B0BB7	 	9AC281E26392A14B
0295E4FAC64D8638	 	A741999A822A704B
3F16FC8227F55738	 	26A066DA744F819D
BEF703C2D190A6EE	 	A2824FEADF7B288A
3AD52AF27AA40FF9	 	9B40543783026036
0317312F26DD4745	 	FE5265B3B8D73262
660500AB1D081511	 	5056A12DA0DAD624
C801C4350505F157	 	3AB8770F1747F143
A2EF1217B298D630	 	5285FBCF71BE28B6
CAD29ED7D4610FC5	 	5E22739FD18C8ADD
C67516877453ADAE	 	BDEB3E59C9F79136
25BC5B416C28B645	 	90AD6ABDB1121F14
08FA0FA514CD3867	 	7694E058AE73E4F2
EEC385400BACC381	 	B46D0F2EFF5F8213
2C3A6A365A80A560	 	AF7F52F899EDF2E6
372837E03C32D595	 	F701FBAAA95041C7
6F569EB20C8F66B4	 	601030B2A495E386
F84755AA014AC4F5	 	FDDFD94B9794824B
6588BC53324BA538	 	BA7712FBCC5474EB
222077E3698B5398	 	2F37E57828B9878A
B76080608D66A0F9	 	2FBC073D4563506C
B7EB6225E0BC771F	 	9CE562E50CEFE518
04B207FDA930C26B	 	5AC3A1A4DCCC12A7
C294C4BC791335D4	 	C92EE8D734DB325A
51798DCF91041529	 	0BAF0EFA285A60AD
93F86BE28D8547DE	 	FA6266F3E80F80A9
623503EB4DD0A7DA	 	029E82403C1627AD
9AC9E75899C900DE	 	CC44D9A1DF6E9489
5413BCB97AB1B3FA	 	BB77764DE5C83F16
2320135540171865	 	A03815429FC3067E
386F705A3A1C210D	 	13D504C848AE8F54
8B8261D0ED71A827	 	503FCCC17B300913
C868A9D9DEEF2E60	 	944F0563716B83CF
0C18607BD4B4A4BC	 	B41FD863D37433B3
2C48BD7B76AB14C0	 	58EAF0A29A7180A2
